alert_description,verdict,artifact_location,app_package_name,version_code,apk_category,sast_tool_name,code_location,3rd_party_library_name
Third parameter was not properly generated as preparedGCM,True,com/chownow/communitylanes/util/Decoder.java,com.chownow.communitylanes,139,<100,CogniCrypt,developer_written,not_applicable
"Constraint ""type in {JCEKS, JKS, DKS, PKCS11, PKCS12}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer14731"" with value ""AndroidKeyStore"" should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12} (extracted @ varReplacer14731 = ""AndroidKeyStore"" @ line 95)",False,com/chownow/communitylanes/util/Decoder.java,com.chownow.communitylanes,139,<100,CogniCrypt,developer_written,not_applicable
"Operation on object of type java.security.KeyStore not completed. Expected call to one of the methods {getKey(java.lang.String, char[])}",True,com/chownow/communitylanes/util/Decoder.java,com.chownow.communitylanes,139,<100,CogniCrypt,developer_written,not_applicable
Return value parameter was not properly generated as generatedKey OR generatedPubkey OR generatedPrivkey,False,com/chownow/communitylanes/util/Decoder.java,com.chownow.communitylanes,139,<100,CogniCrypt,developer_written,not_applicable
"Constraint ""type in {JCEKS, JKS, DKS, PKCS11, PKCS12}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer14727"" with value ""AndroidKeyStore"" should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12} (extracted @ varReplacer14727 = ""AndroidKeyStore"" @ line 184)",False,com/chownow/communitylanes/util/Decoder.java,com.chownow.communitylanes,139,<100,CogniCrypt,developer_written,not_applicable
"Operation on object of type javax.crypto.Cipher not completed. Expected call to one of the methods {doFinal(byte[]), update(byte[], int, int, byte[], int), doFinal(byte[], int, int, byte[], int), doFinal(byte[], int, int, byte[]), update(byte[]), update(byte[], int, int, byte[]), updateAAD(byte[], int, int), update(byte[], int, int), update(java.nio.ByteBuffer, java.nio.ByteBuffer), wrap(java.security.Key), updateAAD(byte[]), updateAAD(java.nio.ByteBuffer), doFinal(byte[], int, int), doFinal(java.nio.ByteBuffer, java.nio.ByteBuffer)}",False,com/chownow/communitylanes/util/Decoder.java,com.chownow.communitylanes,139,<100,CogniCrypt,developer_written,not_applicable
"Constraint ""type in {JCEKS, JKS, DKS, PKCS11, PKCS12}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer14762"" with value ""AndroidKeyStore"" should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12} (extracted @ varReplacer14762 = ""AndroidKeyStore"" @ line 325)",False,com/chownow/communitylanes/util/Decoder.java,com.chownow.communitylanes,139,<100,CogniCrypt,developer_written,not_applicable
First parameter was not properly generated as generatedKeyManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer11587"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer11587 = ""TLS"" @ line 75)",True,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer5798"" with value ""SHA1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer5798 = ""SHA1"" @ line 30)",True,com/facebook/internal/security/CertificateUtil.java,com.chownow.howardscharro,140,<100,CogniCrypt,SocialMedia,Facebook-Sharing
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/OpenJSSEPlatform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer11585"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer11585 = ""TLS"" @ line 44)",True,okhttp3/internal/platform/ConscryptPlatform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,True,okhttp3/internal/platform/ConscryptPlatform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/ConscryptPlatform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/ConscryptPlatform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer11591"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer11591 = ""TLS"" @ line 38)",True,okhttp3/internal/platform/BouncyCastlePlatform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/BouncyCastlePlatform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer5815"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer5815 = ""MD5"" @ line 22)",True,com/facebook/appevents/internal/HashUtils.java,com.chownow.howardscharro,140,<100,CogniCrypt,SocialMedia,Facebook-Sharing
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r3 is violated due to the following reason:\n|- First parameter ""$r2"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer5724 = ""MD5"" @ line 274)\n|- First parameter ""$r2"" with value ""SHA-1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer4655 = ""SHA-1"" @ line 282)",True,com/facebook/internal/Utility.java,com.chownow.howardscharro,140,<100,CogniCrypt,SocialMedia,Facebook-Sharing
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer5313"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer5313 = ""MD5"" @ line 300)",True,com/facebook/appevents/AppEvent.java,com.chownow.howardscharro,140,<100,CogniCrypt,SocialMedia,Facebook-Sharing
First parameter was not properly generated as generatedKeyManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.howardscharro,140,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/ConscryptPlatform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer8140"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer8140 = ""MD5"" @ line 38)",True,com/facebook/appevents/internal/HashUtils.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,SocialMedia,Facebook-Core
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/BouncyCastlePlatform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer12093"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer12093 = ""TLS"" @ line 38)",True,okhttp3/internal/platform/BouncyCastlePlatform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r8 is violated due to the following reason:\n|- First parameter ""varReplacer8100"" with value ""SHA1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer8100 = ""SHA1"" @ line 26)",True,com/facebook/internal/security/CertificateUtil.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,SocialMedia,Facebook-Core
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/ConscryptPlatform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/ConscryptPlatform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer12087"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer12087 = ""TLS"" @ line 44)",True,okhttp3/internal/platform/ConscryptPlatform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/ConscryptPlatform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/OpenJSSEPlatform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r4 is violated due to the following reason:\n|- First parameter ""$r3"" with value ""SHA-1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer6338 = ""SHA-1"" @ line 277)\n|- First parameter ""$r3"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer7688 = ""MD5"" @ line 267)",True,com/facebook/internal/Utility.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,SocialMedia,Facebook-Core
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r2 is violated due to the following reason:\n|- First parameter ""varReplacer6495"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer6495 = ""MD5"" @ line 252)",True,com/facebook/appevents/AppEvent$Companion.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,SocialMedia,Facebook-Core
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer12089"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer12089 = ""TLS"" @ line 75)",True,okhttp3/internal/platform/Platform.java,com.chownow.pizzaparlor,1,<100,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,cz/msebera/android/httpclient/conn/ssl/SSLContexts.java,com.clavax.fence_alarm,8,<100,CogniCrypt,obfuscated,obfuscated
Second parameter was not properly generated as generatedTrustManagers,False,cz/msebera/android/httpclient/conn/ssl/SSLContexts.java,com.clavax.fence_alarm,8,<100,CogniCrypt,obfuscated,obfuscated
